Year,Month,AirlineCode,AirportCode,TotalFlights,FlightsDelayedOver15Min,CarrierDelayCount,WeatherDelayCount,NASDelayCount,SecurityDelayCount,LateAircraftDelayCount,CancelledFlights,DivertedFlights,ArrivalDelayMinutes
2019,8,EV,AVL,1,0,0,0,0,0,0,0,0,0
2019,8,EV,AZO,2,0,0,0,0,0,0,0,0,0
2019,8,EV,BGR,19,4,2.33,0,1.67,0,0,3,0,150
2019,8,EV,BHM,77,19,9.19,2,2,0,5.81,4,0,2383
2019,8,EV,BNA,134,45,17.57,1.68,13.73,0,12.02,16,2,4384
2019,8,EV,BRO,51,10,2.97,0,2.15,0,4.89,0,0,698
2019,8,EV,BTR,143,47,17.05,2,9.9,0,18.05,1,1,4171
2019,8,EV,BTV,48,12,5.65,0.59,2.26,0,3.5,5,0,1028
2019,8,EV,BUF,78,19,12.52,0.67,2.11,0,3.7,11,0,2001
2019,8,EV,CAK,56,15,5.01,0.38,3.35,0,6.26,8,0,2048
2019,8,EV,CHS,7,2,0.62,0,0.05,0,1.33,1,0,106
2019,8,EV,CID,6,1,1,0,0,0,0,0,0,58
2019,8,EV,CLE,436,129,35.1,2.32,37.37,0,54.22,36,1,13061
2019,8,EV,CLL,72,18,5.75,0,5.29,0,6.96,1,0,3127
2019,8,EV,CLT,21,3,0,0,1.8,0,1.2,0,1,204
2019,8,EV,CMH,91,28,15.79,0.77,7.82,0,3.62,14,0,1985
2019,8,EV,COS,16,1,0,0,1,0,0,0,0,15
2019,8,EV,CRP,79,17,7.08,2.31,2.16,0,5.45,2,0,1005
2019,8,EV,CRW,22,7,3.98,0,2.04,0,0.98,1,0,763
2019,8,EV,CVG,159,45,13.84,0,15.31,0,15.85,6,0,3205
2019,8,EV,DAY,54,15,5.85,0,4.97,0,4.18,13,0,1213
2019,8,EV,DCA,181,56,20.79,0.72,14.14,0,20.35,15,1,7385
2019,8,EV,DFW,3,2,1.99,0,0,0,0.01,0,0,329
2019,8,EV,DSM,2,2,2,0,0,0,0,0,0,83
2019,8,EV,DTW,27,9,3.87,0,3.11,0,2.02,1,0,468
2019,8,EV,ECP,46,10,1.99,0,3.57,0,4.44,0,0,474
2019,8,EV,ELP,45,6,2.54,0,1.96,0,1.5,0,0,423
2019,8,EV,ERI,1,0,0,0,0,0,0,0,0,0
2019,8,EV,EVV,6,0,0,0,0,0,0,0,0,0
2019,8,EV,EWR,1271,468,62.14,5.88,272.63,0,127.35,212,8,60252
2019,8,EV,FAR,4,1,0,0,1,0,0,0,0,35
2019,8,EV,FNT,19,6,3.17,0,1.18,0,1.65,5,0,370
2019,8,EV,FSD,3,1,0.65,0,0.35,0,0,0,0,156
2019,8,EV,GPT,88,20,5.81,0.49,6.22,0,7.48,1,1,1413
2019,8,EV,GRB,63,22,9.78,0.92,5.25,0,6.06,5,0,3003
2019,8,EV,GRK,91,20,6.07,0.36,9.07,0,4.5,2,0,2417
2019,8,EV,GRR,54,18,5.75,0,6.39,0,5.86,8,0,1992
2019,8,EV,GSO,61,19,4.52,1.01,4.61,0,8.86,9,0,1294
2019,8,EV,GSP,124,28,12.39,0.3,8.28,0,7.02,9,0,3838
2019,8,EV,HOB,57,15,4.24,0.32,6.14,0,4.3,0,0,1009
2019,8,EV,HRL,51,9,5.54,0,3.36,0,0.1,1,0,552
2019,8,EV,HSV,66,16,1.74,0.77,4.86,0,8.62,1,0,1547
2019,8,EV,IAH,3068,774,100.2,17.94,370.28,0,285.58,43,4,65489
2019,8,EV,ICT,105,34,12.71,0,7.8,0,13.49,1,0,2879
2019,8,EV,IND,196,56,22.21,0.72,19.01,0,14.07,7,1,4390
2019,8,EV,JAN,114,27,9.75,0,10.83,0,6.42,3,0,2031
2019,8,EV,JAX,45,14,6.12,0,2.42,0,5.46,6,0,1412
2019,8,EV,LAN,7,1,0,0,1,0,0,1,0,27
2019,8,EV,LBB,80,19,6.83,1.39,3.74,0,7.04,1,0,1313
2019,8,EV,LCH,69,16,6.43,0,3.25,0,6.32,1,0,848
2019,8,EV,LEX,3,1,0,0,0,0,1,1,0,39
2019,8,EV,LFT,89,26,8.51,0.94,8.67,0,7.89,2,1,1813
2019,8,EV,LGA,140,32,5.16,1,13.09,0,12.75,12,2,4014
2019,8,EV,LIT,111,26,8.14,0,6.52,0,11.34,4,0,2897
2019,8,EV,LNK,17,3,1.24,0,0.83,0,0.93,4,0,155
2019,8,EV,LRD,87,17,4.27,0.86,4.76,0,7.11,2,0,2494
2019,8,EV,MAF,41,8,6.77,0,0.16,0,1.07,0,0,709
2019,8,EV,MCI,38,11,1.97,0,8.36,0,0.67,3,0,466
2019,8,EV,MEM,126,32,14.31,1.27,8,0,8.42,8,1,2625
2019,8,EV,MFE,77,20,10.32,0,5.05,0,4.63,0,0,1966
2019,8,EV,MKE,12,2,0.99,0,0.12,0,0.9,2,1,161
2019,8,EV,MLI,5,2,0,0,2,0,0,1,0,86
2019,8,EV,MLU,57,11,3.18,0.2,3.71,0,3.91,1,0,1230
2019,8,EV,MOB,108,26,11.88,0.97,3.04,0,10.12,2,0,2248
2019,8,EV,MSN,57,16,7.4,0,3.71,0,4.89,13,1,2842
2019,8,EV,MSP,66,12,0.75,0,7.37,0,3.88,1,0,544
2019,8,EV,MSY,3,1,0.72,0,0,0,0.28,0,0,113
2019,8,EV,MTJ,6,0,0,0,0,0,0,0,1,0
2019,8,EV,MYR,23,8,5.05,0,2.95,0,0,5,0,959
2019,8,EV,OKC,77,14,3.39,0.92,5.24,0,4.45,1,0,1153
2019,8,EV,OMA,41,11,2.52,0.9,3.45,0,4.13,0,0,596
2019,8,EV,ORD,1062,299,36.54,3.8,134.6,0,124.06,70,11,32470
2019,8,EV,ORF,38,9,0.69,0,5.1,0,3.2,9,0,894
2019,8,EV,PIA,12,5,1.99,0,2.95,0,0.06,0,0,316
2019,8,EV,PIT,4,2,1,0,1,0,0,0,0,108
2019,8,EV,PNS,112,23,7.14,1.84,9.49,0,4.53,1,0,1412
2019,8,EV,PVD,32,12,3.14,0,3.45,0,5.41,8,0,1072
2019,8,EV,PWM,43,14,3.04,0.29,1.48,0,9.19,7,0,1615
2019,8,EV,RAP,1,1,0.96,0,0.04,0,0,0,0,51
2019,8,EV,RDU,11,4,1,0,3,0,0,0,0,1147
2019,8,EV,RIC,112,35,10.89,0,10.75,0,13.36,10,0,3079
2019,8,EV,ROA,24,8,2.69,0.63,3.28,0,1.4,2,0,587
2019,8,EV,ROC,18,2,1.6,0,0.4,0,0,6,0,85
2019,8,EV,SAT,6,2,0.86,0,1.14,0,0,0,0,156
2019,8,EV,SAV,32,7,2.16,0,3.84,0,1,0,1,836
2019,8,EV,SBN,23,4,1.85,0,2.15,0,0,2,0,189
2019,8,EV,SDF,39,11,5.21,0,4.79,0,1,6,0,421
2019,8,EV,SGF,57,13,5.01,0,3.91,0,4.08,0,0,705
2019,8,EV,SHV,94,19,6.53,0.61,6.1,0,5.75,1,0,1071
2019,8,EV,SLC,22,4,1,0,2.28,0,0.72,0,0,119
2019,8,EV,STL,205,64,22.08,2.31,23.59,0,16.02,12,0,5419
2019,8,EV,SYR,7,4,0.18,0.45,2.35,0,1.02,0,0,147
2019,8,EV,TUL,122,32,11.6,0.14,12.07,0,8.19,2,0,2749
2019,8,EV,TUS,3,0,0,0,0,0,0,0,0,0
2019,8,EV,TVC,33,10,6.58,1,0.49,0,1.93,4,0,740
2019,8,EV,TYS,163,43,18.94,0.24,11.47,0,12.36,9,0,5364
2019,8,EV,VPS,56,11,4.81,0,3.56,0,2.63,0,0,1618
2019,8,EV,XNA,65,17,4.84,0,2.66,0,9.5,2,0,937
2019,8,F9,ABQ,15,6,3.63,0,0.8,0,1.57,0,0,281
2019,8,F9,ALB,39,6,1.95,0,1.64,0,2.41,0,0,312
2019,8,F9,ATL,334,92,25.23,1.93,30.12,0,34.73,5,1,6856
2019,8,F9,AUS,326,65,18.42,0.24,16.84,0,29.51,5,0,4868
2019,8,F9,BDL,47,14,8.86,0,2.07,0,3.07,2,0,905
2019,8,F9,BFM,21,0,0,0,0,0,0,0,0,0
2019,8,F9,BHM,22,5,3.13,0,1.83,0,0.03,0,0,207
2019,8,F9,BIL,13,4,2.73,0,1.27,0,0,0,0,268
2019,8,F9,BIS,13,0,0,0,0,0,0,0,0,0
2019,8,F9,BKG,33,9,2.09,0,3.18,0,3.73,1,0,381
2019,8,F9,BMI,25,6,2.36,0,1.95,0,1.69,0,0,474
2019,8,F9,BNA,105,36,10.68,0,14.39,0,10.93,0,0,3090
2019,8,F9,BOI,8,2,0.36,0,0.73,0,0.9,0,0,47
2019,8,F9,BOS,80,16,5.7,0,3.34,0,6.96,1,1,1154
2019,8,F9,BTV,13,2,1,0,0,0,1,0,0,150
2019,8,F9,BUF,65,13,5.56,0.51,2.73,0,4.2,1,0,503
2019,8,F9,BWI,31,9,4.16,0.22,2.92,0,1.7,0,0,451
2019,8,F9,BZN,18,1,0,0,0,0,1,0,0,136
2019,8,F9,CHS,56,10,2.27,0,3.84,0,3.89,2,1,802
2019,8,F9,CID,19,5,0,0,3,0,2,0,0,166
2019,8,F9,CLE,312,55,17.01,0.98,14.2,0,22.81,2,0,3216
2019,8,F9,CLT,164,45,15.48,0,15.19,0,14.33,3,1,3240
2019,8,F9,CMH,39,7,2.58,0.09,2.52,0,1.81,1,0,377
2019,8,F9,COS,147,19,5.35,0.39,6.31,0,6.96,2,0,1718
2019,8,F9,CVG,293,75,23.06,0,23.85,0,28.09,5,0,4332
2019,8,F9,DCA,92,23,5.49,0,8.96,0,8.55,1,0,1316
2019,8,F9,DEN,2598,704,143.3,6.88,292.44,0,261.38,30,2,47496
2019,8,F9,DFW,123,45,11.77,0,16.26,0,16.96,0,0,2877
2019,8,F9,DSM,17,5,1.91,0,0,0,3.09,0,0,426
2019,8,F9,DTW,111,30,10.39,0,7.14,0,12.47,1,0,1865
2019,8,F9,ELP,21,7,2.43,0,1.73,0,2.84,0,0,229
2019,8,F9,FAR,13,0,0,0,0,0,0,0,0,0
2019,8,F9,FAT,13,3,2.03,0,0.85,0,0.12,1,0,163
2019,8,F9,FLL,66,26,9.23,0,14.61,0,2.16,3,0,1662
2019,8,F9,FSD,18,3,0.13,0,1,0,1.87,0,0,167
2019,8,F9,GEG,24,9,4.7,0,0.79,0,3.51,0,0,519
2019,8,F9,GRB,13,6,1.91,0,2.58,0,1.51,0,0,412
2019,8,F9,GRR,36,7,2.51,1,2.04,0,1.45,0,0,279
2019,8,F9,GSP,33,11,2.15,0.64,3.84,0,4.38,0,0,749
2019,8,F9,HRL,18,4,3.23,0,0.11,0,0.66,0,0,458
2019,8,F9,HSV,20,4,0.21,0.68,2.03,0,1.09,0,0,148
2019,8,F9,IAD,104,29,10.04,0.05,10.43,0,8.48,0,0,2225
2019,8,F9,IAH,115,41,14.31,0,14.52,0,12.17,0,0,2857
2019,8,F9,ICT,13,4,0.81,0,1.27,0,1.92,0,0,192
2019,8,F9,IND,61,19,8.71,0,5.53,0,4.75,1,0,982
2019,8,F9,ISP,123,41,9.28,0.02,13.06,0,18.64,6,0,2398
2019,8,F9,JAC,13,1,0.05,0,0.95,0,0,0,0,21
2019,8,F9,JAN,18,3,0.6,0,1.72,0,0.69,0,0,190
2019,8,F9,JAX,101,25,6.76,0,9.11,0,9.13,4,0,2027
2019,8,F9,LAS,787,235,54.97,1.45,61.56,0,117.03,14,0,16852
2019,8,F9,LAX,90,25,7.33,0,8.53,0,9.14,0,0,1521
2019,8,F9,LFT,12,0,0,0,0,0,0,1,0,0
2019,8,F9,LGA,93,34,6.74,0,20.53,0,6.73,2,3,2086
2019,8,F9,LIT,18,4,2.97,0,1.03,0,0,0,0,187
2019,8,F9,MCI,43,17,6.5,0,4.76,0,5.73,0,0,1575
2019,8,F9,MCO,1098,322,66.16,4.24,132.05,0,119.55,24,1,21549
2019,8,F9,MDT,26,6,1.57,0,1.17,0,3.26,0,0,488
2019,8,F9,MEM,35,11,3.66,0,3.25,0,4.1,1,1,865
2019,8,F9,MIA,63,23,6.04,0.15,10.69,0,6.12,0,0,1252
2019,8,F9,MKE,105,28,6.86,0,6.21,0,14.93,1,0,2178
2019,8,F9,MSN,41,10,3.53,0,1.4,0,5.07,1,0,623
2019,8,F9,MSO,17,6,0.53,0,2.26,0,3.22,0,0,340
2019,8,F9,MSP,164,40,15.5,1,7.5,0,15.99,1,0,2830
2019,8,F9,MSY,105,14,3.63,0,5.96,0,4.4,2,0,723
2019,8,F9,MYR,51,9,2.31,0,4.88,0,1.81,6,1,589
2019,8,F9,OKC,17,6,2.94,0,1.06,0,2,1,0,462
2019,8,F9,OMA,37,7,5.34,0,0.26,0,1.4,1,0,185
2019,8,F9,ONT,81,26,9.92,1.6,5.52,0,8.95,0,0,1473
2019,8,F9,ORD,274,84,12.89,1,41.9,0,28.2,7,0,6527
2019,8,F9,ORF,31,5,0.42,0.52,3.42,0,0.64,0,1,288
2019,8,F9,PBI,39,13,3.39,0,7.49,0,2.11,0,0,1012
2019,8,F9,PDX,60,21,13.58,0,2.87,0,4.55,0,0,896
2019,8,F9,PHL,562,202,36.47,2.58,83.76,0,79.19,17,0,14660
2019,8,F9,PHX,148,36,10.79,0.1,6.73,0,18.39,0,0,2404
2019,8,F9,PIT,13,5,0.46,0,1.66,0,2.88,0,0,449
2019,8,F9,PNS,29,10,4.14,0,2.58,0,3.29,1,0,633
2019,8,F9,PVD,68,14,2.81,0,4.07,0,7.12,0,0,719
2019,8,F9,PWM,39,2,1.17,0,0.36,0,0.47,1,0,74
2019,8,F9,RDU,372,85,22.47,0.03,25.82,0,36.67,4,1,5723
2019,8,F9,RNO,12,4,1.5,0,0.98,0,1.52,0,0,102
2019,8,F9,RSW,102,28,8.62,0,12.94,0,6.44,3,0,2202
2019,8,F9,SAN,178,49,13.89,2,11.85,0,21.26,4,0,3590
2019,8,F9,SAT,147,26,10.09,0,8.44,0,7.47,3,0,2929
2019,8,F9,SAV,23,4,2.68,0,1.32,0,0,0,0,146
2019,8,F9,SBA,13,5,1.38,0,0.58,0,3.04,0,0,231
2019,8,F9,SDF,18,4,0.26,0,1.74,0,2,0,0,103
2019,8,F9,SEA,93,33,9.91,0,15.61,0,7.48,1,0,1374
2019,8,F9,SFO,162,56,13.87,0,25.3,0,16.84,3,0,3348
2019,8,F9,SJC,34,12,5.93,0,1.89,0,4.17,1,0,483
2019,8,F9,SJU,135,51,9.67,0,18.71,0,22.62,5,0,2940
2019,8,F9,SLC,122,40,15.11,0,10.18,0,14.71,2,0,2284
2019,8,F9,SMF,43,11,3.94,0.63,2.73,0,3.69,0,0,522
2019,8,F9,SNA,61,11,4.37,0,2.04,0,4.59,2,0,753
2019,8,F9,SRQ,9,3,0.03,0,1.05,0,1.92,0,0,365
2019,8,F9,STL,124,36,14,0,6.05,0,15.95,1,0,2458
2019,8,F9,SYR,58,7,3.15,0,1.05,0,2.8,2,0,435
2019,8,F9,TPA,262,55,22.02,0.82,17.34,0,14.82,2,0,3322
2019,8,F9,TTN,277,64,11.94,1.82,15.94,0,34.3,11,1,5322
2019,8,F9,TUL,17,4,1.83,0,0.53,0,1.64,0,0,289
2019,8,F9,TYR,13,3,0.64,0,0.61,0,1.75,0,0,83
2019,8,F9,TYS,18,5,3.37,0,0.54,0,1.09,0,0,242
2019,8,F9,XNA,13,1,0.03,0,0,0,0.97,0,0,60
2019,8,G4,ABE,125,12,5.79,1.3,0.75,0,4.16,0,0,1364
2019,8,G4,ABQ,15,2,1.15,0,0.03,0,0.83,0,0,258
2019,8,G4,ALB,49,4,1.65,0.75,0.37,0,1.23,0,0,264
2019,8,G4,ANC,9,0,0,0,0,0,0,0,0,0
2019,8,G4,ATW,30,4,0,1,2.24,0,0.76,0,0,203
2019,8,G4,AUS,48,9,3.23,0.36,1.68,0,3.74,1,0,736
2019,8,G4,AVL,224,64,7.46,8.39,16.44,0,31.71,3,1,3575
2019,8,G4,AZA,365,86,27.39,2.91,10.77,0,44.93,0,0,6609
2019,8,G4,BGR,29,8,1.85,1,2.24,0,2.91,0,0,578
2019,8,G4,BIL,22,8,4.33,0,0.7,0,2.97,0,0,955
2019,8,G4,BIS,21,3,0.23,0,2.39,0,0.39,0,0,69
2019,8,G4,BLI,148,18,9.23,0,1.59,0,7.17,0,0,893
2019,8,G4,BLV,89,29,14.01,5.36,4.02,0,5.6,1,0,2796
2019,8,G4,BMI,19,5,1.55,0,1.38,0,2.07,0,0,214
2019,8,G4,BNA,110,21,9.53,2,6.7,0,2.77,1,0,1829
2019,8,G4,BOI,20,4,0.77,0,2.73,0,0.5,0,0,386
2019,8,G4,BWI,38,10,1.78,1,2.6,0,4.61,0,0,509
2019,8,G4,BZN,25,4,1.36,0,0.79,0,1.85,0,1,142
2019,8,G4,CHA,18,5,1.63,1,0.37,0,2,0,0,279
2019,8,G4,CHS,30,2,0,0.86,1.14,0,0,0,0,78
2019,8,G4,CID,58,6,2.11,2.13,0.22,0,1.54,0,0,502
2019,8,G4,CKB,10,0,0,0,0,0,0,0,0,0
2019,8,G4,CLE,74,18,7.58,0.3,3.66,0,6.45,0,0,1729
2019,8,G4,CVG,287,86,24.99,4.73,10.86,0,45.42,0,0,7117
2019,8,G4,DAY,13,4,0.7,2.04,1.26,0,0,0,0,139
2019,8,G4,DEN,25,5,1.68,0,2.49,0,0.83,0,0,445
2019,8,G4,DSM,59,10,2.03,1,0.43,0,6.53,0,0,688
2019,8,G4,ELM,28,0,0,0,0,0,0,0,1,0
2019,8,G4,ELP,18,4,1.43,0,1.12,0,1.45,0,0,263
2019,8,G4,EUG,44,5,1.87,0,0.71,0,2.42,0,0,526
2019,8,G4,EVV,9,0,0,0,0,0,0,0,0,0
2019,8,G4,EWR,77,2,1.77,0,0.23,0,0,0,0,422
2019,8,G4,FAR,30,6,5.2,0,0.26,0,0.54,0,0,242
2019,8,G4,FAT,53,8,2.9,0.33,1.31,0,3.47,0,0,465
2019,8,G4,FCA,34,8,1.88,1,3.06,0,2.06,0,0,676
2019,8,G4,FLL,278,159,23.73,6.1,64.97,0.48,63.71,5,2,16494
2019,8,G4,FNT,38,6,3.22,0,1.18,0,1.6,0,0,273
2019,8,G4,FSD,36,4,3.56,0,0.44,0,0,0,0,663
2019,8,G4,FWA,36,7,1.29,2.41,0.5,0,2.81,0,0,664
2019,8,G4,GFK,12,1,1,0,0,0,0,0,0,39
2019,8,G4,GJT,22,6,2.99,0,1.57,0,1.44,0,0,311
2019,8,G4,GPT,7,1,0,1,0,0,0,0,0,40
2019,8,G4,GRI,19,2,1,1,0,0,0,0,0,49
2019,8,G4,GRR,119,26,4.43,2.74,5.79,0,13.05,1,0,1441
2019,8,G4,GSO,20,4,0.9,0,0.79,0,2.31,0,0,97
2019,8,G4,GSP,31,12,2.31,1.86,0.54,0,7.29,0,0,1295
2019,8,G4,GTF,13,2,1.97,0,0.03,0,0,0,0,113
2019,8,G4,HGR,19,6,1.02,1.84,1.26,0,1.88,0,0,418
2019,8,G4,HTS,49,4,1,1.97,0.03,0,1,0,0,250
2019,8,G4,IAG,37,4,3,0,0,0,1,0,0,529
2019,8,G4,ICT,24,5,0.82,1.61,0.57,0,2,0,0,164
2019,8,G4,IDA,41,2,1,0,0,0,1,0,0,86
2019,8,G4,IND,105,32,4.73,6.13,7.66,0.33,13.16,0,1,2175
2019,8,G4,JAX,50,9,3.1,1.79,2.06,0,2.04,2,0,1010
2019,8,G4,LAS,745,149,44.18,8.8,19.12,0,76.91,0,0,12476
2019,8,G4,LAX,182,49,17.03,2,11.7,0,18.27,0,0,4059
2019,8,G4,LCK,98,20,3.23,1.38,5.69,0,9.7,0,0,1235
2019,8,G4,LEX,61,6,3.62,0,1.07,0,1.31,1,0,465
2019,8,G4,LIT,16,0,0,0,0,0,0,0,0,0
2019,8,G4,LRD,10,3,3,0,0,0,0,0,0,299
2019,8,G4,MCI,16,3,0,0,1,0,2,0,0,83
2019,8,G4,MDT,67,12,4.78,1.87,0.16,0,5.19,0,0,1401
2019,8,G4,MEM,71,19,4.61,0.81,6.16,0,7.42,2,1,895
2019,8,G4,MFE,51,6,1.67,0.64,3.36,0,0.33,0,0,305
2019,8,G4,MFR,30,12,4.87,0,2.62,0,4.51,0,0,659
2019,8,G4,MKE,8,1,0,0,0,0,1,0,0,35
2019,8,G4,MLI,23,4,2.95,0.21,0.27,0,0.57,0,0,299
2019,8,G4,MOT,20,1,0,0,1,0,0,0,0,56
2019,8,G4,MRY,10,1,0,1,0,0,0,0,0,77
2019,8,G4,MSO,35,8,4,0,1.67,0,2.33,0,0,470
2019,8,G4,MSY,22,7,4.29,0,1.59,0,1.12,0,0,598
2019,8,G4,MYR,152,28,5.21,1.2,3.8,0,17.79,2,0,4139
2019,8,G4,OAK,107,24,7.96,0,1.25,0,14.79,0,0,1890
2019,8,G4,OGD,9,3,1.72,0,1.23,0,0.05,0,0,69
2019,8,G4,OGS,2,1,1,0,0,0,0,0,0,421
2019,8,G4,OKC,31,7,2.78,0,1.88,0,2.34,0,0,1057
2019,8,G4,OMA,19,2,0.15,0,1.36,0,0.49,0,0,61
2019,8,G4,ORF,49,11,5,0,1.08,0,4.92,1,1,983
2019,8,G4,OWB,2,1,0,0,0.03,0,0.97,0,0,202
2019,8,G4,PBG,40,14,3.87,1.21,4.48,0,4.43,0,0,1118
2019,8,G4,PGD,310,80,20.57,8.27,21.8,1,28.36,1,0,7064
2019,8,G4,PIA,55,9,4.75,0.27,0.76,0,3.22,0,0,467
2019,8,G4,PIE,606,137,23.31,26.27,36.33,0,51.08,0,1,11626
2019,8,G4,PIT,127,29,8.31,3.23,2.88,0,14.58,0,0,3624
2019,8,G4,PSC,22,7,4.32,0,0.73,0,1.95,0,0,849
2019,8,G4,PSM,34,3,1,0.15,0,0,1.85,0,0,330
2019,8,G4,PSP,9,0,0,0,0,0,0,0,0,0
2019,8,G4,PVD,27,4,1,1,0,0,2,0,0,183
2019,8,G4,PVU,67,8,4.54,1,0.42,0,2.04,0,0,582
2019,8,G4,RAP,22,7,5.07,0,0.61,0,1.32,0,0,484
2019,8,G4,RDU,14,0,0,0,0,0,0,0,0,0
2019,8,G4,RFD,52,7,1.11,0.99,3.01,0,1.89,0,0,228
2019,8,G4,RIC,36,10,0.68,0.81,3.34,0,5.17,0,0,361
2019,8,G4,RNO,30,7,2.18,0.46,1.54,0,2.82,0,0,315
2019,8,G4,ROA,22,1,0,0,0.99,0,0.01,0,0,132
2019,8,G4,ROC,9,3,2.85,0,0.15,0,0,0,0,60
2019,8,G4,SAN,26,3,1.31,0,0.06,0,1.63,0,0,166
2019,8,G4,SAT,13,1,0.07,0,0,0,0.93,0,0,148
2019,8,G4,SAV,144,30,9.38,1.09,1.54,0,17.99,0,1,3445
2019,8,G4,SBN,49,4,1.4,0,0.28,0.72,1.6,0,0,108
2019,8,G4,SCK,71,15,9.42,0.74,1.79,0,3.05,1,0,1102
2019,8,G4,SDF,61,15,3.64,1.81,3.73,1,4.82,0,0,942
2019,8,G4,SFB,794,214,38.87,28.34,53.41,0.09,93.29,0,0,14147
2019,8,G4,SGF,67,15,3.66,1,7.13,0,3.21,0,0,951
2019,8,G4,SHV,22,1,0,0.97,0.03,0,0,0,0,33
2019,8,G4,SJU,10,0,0,0,0,0,0,0,0,0
2019,8,G4,SMX,17,2,0,0.82,1.18,0,0,0,1,179
2019,8,G4,SPI,3,0,0,0,0,0,0,0,0,0
2019,8,G4,SRQ,107,24,3.3,0.7,7.66,0,12.34,0,0,1962
2019,8,G4,STC,2,0,0,0,0,0,0,0,0,0
2019,8,G4,SWF,48,10,2.35,1,3.39,0,3.25,0,0,328
2019,8,G4,SYR,69,17,3.89,2.92,3.94,0,6.25,0,0,1957
2019,8,G4,TOL,25,3,1.48,0,0.11,0,1.41,0,0,168
2019,8,G4,TRI,14,3,0,0.28,0.26,0,2.46,0,0,193
2019,8,G4,TUL,36,7,2.93,1,1.76,0,1.32,0,0,366
2019,8,G4,TUS,9,0,0,0,0,0,0,0,0,0
2019,8,G4,TYS,154,39,6.32,4.59,5.38,0,22.71,0,0,2999
2019,8,G4,USA,131,34,7.05,3.29,9.6,0,14.06,1,1,2347
2019,8,G4,VPS,271,80,13.46,12.01,10.97,0,43.56,1,1,6118
2019,8,G4,XNA,47,8,1.17,1,4.87,0,0.96,0,0,286
2019,8,HA,BOS,27,7,6.78,0,0.22,0,0,0,0,194
2019,8,HA,HNL,3046,309,193.15,3.99,18.18,0.08,93.61,7,0,13363
2019,8,HA,ITO,504,23,14.18,0.11,0,0,8.71,0,0,485
2019,8,HA,JFK,31,14,13.2,0.8,0,0,0,0,0,405
2019,8,HA,KOA,801,40,28.07,0,2.74,0,9.2,0,0,1297
2019,8,HA,LAS,79,16,13.76,0,0,0,2.24,0,0,607
2019,8,HA,LAX,185,41,33.93,0,0,0.27,6.8,1,1,2739
2019,8,HA,LGB,31,2,1.59,0,0,0,0.41,1,0,47
2019,8,HA,LIH,832,37,24.08,0,0,0,12.92,2,1,943
2019,8,HA,OAK,92,12,9.94,0,0,0.13,1.93,0,0,334
2019,8,HA,OGG,1320,85,60.14,1,2.22,0.93,20.71,2,0,2819
2019,8,HA,PDX,62,11,7.71,0,0,0,3.29,0,0,755
2019,8,HA,PHX,30,2,2,0,0,0,0,0,0,180
2019,8,HA,PPG,13,4,3.56,0,0,0,0.44,0,0,195
2019,8,HA,SAN,62,15,12.92,0,0,0.75,1.33,0,0,634
2019,8,HA,SEA,63,22,14.64,0,0,0,7.36,0,0,908
2019,8,HA,SFO,62,16,14.28,0,0,0,1.72,2,0,623
2019,8,HA,SJC,62,15,6.61,0,0,0,8.39,0,0,449
2019,8,HA,SMF,62,18,17.76,0,0,0,0.24,1,0,1313
2019,8,MQ,ABE,62,12,4.08,2.42,0.43,0,5.08,1,0,649
2019,8,MQ,ABI,211,37,12.83,0.54,9.75,0,13.89,4,0,1728
2019,8,MQ,ACT,171,26,8.01,1.88,1.66,0,14.45,3,1,1112
2019,8,MQ,AEX,91,13,2.84,1,3.12,0,6.04,2,0,743
2019,8,MQ,ALB,26,2,0,0.27,0.73,0,1,1,0,44
2019,8,MQ,ALO,60,12,2.58,2.18,3.25,0,4,2,1,638
2019,8,MQ,AMA,72,16,4.17,0.34,5.2,0,6.29,2,0,606
2019,8,MQ,ATL,28,4,0.63,1.24,0.95,0,1.17,0,0,337
2019,8,MQ,ATW,92,19,4.74,0.55,4.72,0,8.99,3,0,988
2019,8,MQ,AVP,62,15,2.61,0.33,3.7,0,8.36,2,0,854
2019,8,MQ,AZO,88,17,2.89,0.72,3.51,0,9.88,4,0,657
2019,8,MQ,BDL,26,6,0.59,0.75,2.69,0,1.98,1,0,436
2019,8,MQ,BGR,39,1,1,0,0,0,0,1,0,88
2019,8,MQ,BHM,134,38,5.08,5.52,9.52,0,17.88,9,0,2384
2019,8,MQ,BIL,31,1,0,0,0,0,1,0,0,92
2019,8,MQ,BMI,88,14,4.16,1.25,4.17,0,4.42,2,0,652
2019,8,MQ,BNA,153,37,9.48,1.88,15.58,0,10.05,3,1,2453
2019,8,MQ,BPT,87,17,5.62,0.73,3.76,0,6.89,1,0,972
2019,8,MQ,BRO,56,6,1.13,0,3.48,0,1.39,1,1,305
2019,8,MQ,BTR,184,28,10.73,2.73,5.24,0,9.29,5,0,1406
2019,8,MQ,BUF,119,17,2.95,2.18,5.67,0,6.2,4,0,775
2019,8,MQ,BWI,62,15,0.94,0.34,5.19,0,8.53,2,0,1086
2019,8,MQ,CAE,49,18,3.73,0.02,3.96,0,10.28,5,0,1154
2019,8,MQ,CAK,59,14,3.33,0.98,5.27,0,4.42,1,0,717
2019,8,MQ,CHA,83,8,1.67,1,0.68,0,4.65,1,0,387
